2022/09/01 17:07:47 [notice] 29000#28084: signal process started
2022/09/01 17:40:46 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:48 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:50 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:52 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:54 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:56 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:40:58 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:41:00 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:41:02 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:41:04 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:41:06 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:41:08 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:41:10 [error] 21888#27900: *4 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:41:12 [error] 21888#27900: *6 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:41:14 [error] 21888#27900: *6 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:41:16 [error] 21888#27900: *6 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:41:18 [error] 21888#27900: *6 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:41:20 [error] 21888#27900: *6 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:41:22 [error] 21888#27900: *6 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:41:24 [error] 21888#27900: *6 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
2022/09/01 17:41:26 [error] 21888#27900: *6 CreateFile() "D:\dod\rtmp\nginx-rtmp-win32-1.17.0_V3_20190527/html/hls/test.m3u8" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: , request: "GET /hls/test.m3u8 HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8080/"
